Word,Count
शामान्ती,1
शासकहरु,2
भयोबिरोधी,1
नेकाBRTLalitpur,1
एमालेKTMPokhara,1
माकेBharatpur,1
जसपाBirganjJanakpur,1
राप्रपाNepalganja,1
नेमकिपाभक्तपुर,1
सुसूचित,2
मुखुन्डो,1
भाइकोरिस,1
भनने,2
पूभ,1
समयावधि,1
पर्दछपार्टीले,1
योग्यनै,1
हुँदैनयौन,1
अलमलीएको,1
मीदीले,1
सोधेछ,2
नीस्कनुन,1
अम्रीते,1
पखन,1
सम्झीदै,1
हीजो,1
थो,1
हुन्छलोकतान्त्रिक,1
दिन्छइ,1
डिमाग,1
बकमफुस्रे,1
हलिकारिता,1
नायरणलाइ,1
मेयरसङ,1
साट,1
ल्याउनुहुदैन,1
खटाउंछ,1
म्याडामलाई,1
बितरणको,1
लाग्योPork,1
barrel,1
निशानीको,1
प्रशँसाको,1
बताएँ,1
=३२५,1
मेयर=३९७,1
पाईनेअरु,1
नम्वरः,2
हवाः,2
तुलाः,2
दिदीज्यूः,2
भईः,2
४३०००,2
माके+जसपा+नेकांको,2
अँश+स्वतन्त्र+,2
স্বাধীনতাগৌৰৱযাত্ৰা,1
देशकिबलसेवादल,1
सेवादलजिन्दाबादजिन्दाबाद,1
बामहरुलाई,1
एक्लिन्थ्यो,1
बखडा,1
सैह्य,1
प्रण्ड,1
माअोवादिको,1
चाहिँदो,1
जितिरहने,1
धनको,1
पुँजीपतिहरुले,1
सिरिज६,2
सुवेदीसँग,1
डेस,1
बढल्नु,1
बिरालोको,1
घन्टि,1
झुन्ड्याउने,1
कार्यनीतिमा,1
trend,1
contentझलनाथको,1
राजजगढ,1
पुत्रीमा,1
देखेछन्,1
“Back,1
india”,1
भन्नीहरु,1
पिट्दैछन,1
लोस्पा,1
राष्टि्रय,1
अधयक्छ,1
माइंग,1
करू,1
वचाउ,1
कांग्रेसबीचमै,1
रलान,1
मंगलसेन७,1
देउवा–ओलीको,1
वागीको,2
लिइरहेकी,1
बैला,1
किर्तन,2
प्रोटोकल,1
गर्बनर,1
न्यायाधीबक्ता,1
गतेसम्पन्न,1
प्रेश,1
विज्ञेप्ती,1
प्याकेजमा,1
गर्यारच,1
ईत्नी,2
गरेचन्,1
विस्थापितै,1
बाणगंगा,3
राप्रपासग,1
५२१०३,1
२१९०,1
घटाओस,1
१मत,1
२हामीले,1
पठाने,1
३लगभग,1
सकिहाल्छ,1
शुभकामनाअाउदाे,1
ज्युहरुलाई,1
दाजुगाउगाउ,1
गराउनुहाेस,1
झमकुमार,1
विश्वकर्माकाे,1
मल्टिपल,1
पार्टिगतभन्दा,1
इक्षाशक्ति,1
बेचिखाने,1
बुझाउँ,1
विजयनगरको,1
छापिने,2
पूर्ववत्,1
हेरएउ,1
बिउजिन्छ,1
माहानगरका,1
भनिसक्,1
कोषाध्यक्षसहित,2
आयाेय,1
मानगरमा,1
प्रदेशजिला,1
निर्देशानुसार,1
कुशाभाऊ,1
ठाकरे,1
खल्लारी,1
विस्तारकों,1
आयोजन,2
बागबाहरा,1
अहिंसात्मक,1
लुइस,1
सेताेपाटीका,1
दिएकाहरूले,1
ठुल्बा,2
ख्यास्सपुतलि,1
तालमेलबाट,1
माडीबासी,1
खस्किँदै,1
अफगानिस्तानको,1
आनिबानी,1
नचेत्,1
किसंजालको,1
मधेशीलाई,3
फ्रेमवर्क’,1
छनगठबन्धनका,1
रोजाइका,1
सातवटैमा,1
अनुष्ठान,1
सालभरि,1
अनुष्ठानमा,1
विचारधारामुक्त,1
राज्याभिषेक,1
रातले,1
दिउगलत,1
नआवोस्,1
उठाएछन,1
देउवाnepalipolitics,1
चिलानो,1
फलोज्,1
योर,1
इन्ट्रेस्ट,1
चितवनतिर,1
हत्यौडामा,1
बनाउँछुः,2
रक्षक,2
न्यायसहितको,2
‘वि,1
सा’को,1
उठ्नुभाको,1
साईला,1
‘गहिरो,1
समिक्षा’,1
कलंकै,1
आहाल,2
निष्कलंक,1
शोभायमान,1
सक्छशुभरात्री,1
कोटेश्वर३२,1
प्रयाग,1
प्रवीणसापकोटा,1
प्रतीक्षाको,1
हुँदैछम,1
प्रजातान्त्रबहुदललोकतन्त्रगणतन्त्र,1
अगुवाई,1
दल+,1
प्रचारबाजीका,1
2004,1
गुतम,1
जिन्तिन्छ,1
हर्षोल्लास,2
विप्लवप्रकाण्ड,1
स्वार्थिहरू,1
चाट्न,2
कुदि,1
do,2
speak,2
write,2
mean,2
If,1
that’s,1
जस्ताहरु,1
पश्चिमाहरुलाई,1
चाँह,1
पासाको,2
खोज्छौं,1
दिनिहो,1
भोनेर,1
सञ्चितिमा,1
सङ्कलनमा,1
उपभोक्ताहरूले,1
देखिन्छ…,1
हुम्लाकै,1
स्नेह,1
शांत,1
नबसम्,1
स्वामिकार्तिक,1
कांगेसका,1
गठ्बन्धनलाई,1
KTMElectionUpdate,1
ट्रक्रिदैन,1
द्याओन,1
बिषेशले,1
ठेगना,1
१७६४,1
महानिरीक्षकले,1
अवकास,1
मधेसआज,1
पहाडीको,1
अर्थतंत्रको,1
जातीयक्षेत्रीय,1
भेटौ,1
गर्दिएछन,1
नबोलि,1
आचारसन्हिताको,1
देख्दाचै,1
आयुक्तहरुलाइ,1
बोलेमा,1
लाटोले,1
बुझेकोछ,1
हैजागिरे,1
अनुगमनमै,1
९९९९९नेपाली,1
यहिबेला,1
मनलाग्दि,1
द्वन्द्वका,1
भाटे,1
बिकेट,1
जितसँगै,1
दीनुहोस,1
72करोड,1
टक्राउँदै,1
वीपीका,1
कांङ्रेसले,1
पाल्दैन,1
कांङ्रेस,3
भंग्गीयतन्त्र,1
लोपाचोडा,1
होप्रभाव,1
स्वच्छतापूर्वक,1
थाङ्गनैमा,1
सुताईदिएछन,1
कार्यक्षेत्रभित्र,1
विगठनकांग्रेस,1
समाजवादिले,1
व्याख्यातमक,1
महंगाइ,1
सोचेहोलान,1
संयत्र,1
साटेरै,1
